summary,type,category
it only takes 10 minutes foods and drinks on the island are,NatureTravel,0
it s a challenging 1260 step climb many are very tall stairs up to this temple on the top of a mountain 360 degree from atop there are plenty of landings along the way,NatureTravel,0
it s a disaster again nature and animals there are some scams with high speed boats that they don t respect those of us who prefer the simple paddling boats of the tradition to go around and take pleasure of this little nice market its,NatureTravel,0
it s a park for the whole family from slow wave stroll to exciting slides plenty of stalls selling food and definitely lots of life guard around it s smaller compare to cartoon network but still very fun place,NatureTravel,0
it s a wonderful beach but i ve been to the full moon party i ve seen people pie in that water so i don t want to swim there the area around is busy with a lot of street food and cheap just don t swim,NatureTravel,0
it s a wonderful goddess uma devi temple i advice every one should go there but regretly there is no repect of religion and culture the priests are more like buiness i was very disappointed every way i turned was just money,NatureTravel,0
it s absolutely appalling the poor elephants have 4 5 tourists on their backs,NatureTravel,0
it s amazing the temples here are unique and photographer will love here,NatureTravel,0
it s an amazing place to stay and also great to collect some dive experiences staff was super friendly and helpful highly recommended,NatureTravel,0
it s been going since 1994 and it is a bit run down but the impact on turtle conservation in the andaman sea is amazing well done to the royal thai navy for keeping this important project going and the money given by tourism helps to,NatureTravel,0
it s far out from town about 30 mins drive but it s really popular amongst thais it s a gigantic black buddha image,NatureTravel,0
it s my very first liveaboard i was lucky to start this 4days trip with giamani a luxury boat well maintained with awesome crew on board there were 5 of us and 2 instructors with 1 dive master to make sure our underwater experience is fun,NatureTravel,0
it s not very attractive at low tide and virtually impossible if you want a good swim but it is nice and quiet for a walk up and down the beach,NatureTravel,0
it s our favorite beach not so long beach as chaweng,NatureTravel,0
it s pretty nice to walk on cliffs and a good view but i drove about maybe 20 30 minutes and that was a disappointment but if you are nearby than you can go have a look but i wouldn t recommend it because it s not that great,NatureTravel,0
it s really important to find a guide who keeps professionalism and safety their number one priority when diving in a destination location lawrence does this while maintaining a fun and relaxed i would recommend him for anyone who wants to dive,NatureTravel,0
it s such a great and happy experience diving with sea turtle divers thank you,NatureTravel,0
it s the island with the most beautiful beaches in this part of thailand the water is cristal clear and the beach is clean it s also national park,NatureTravel,0
it s very peaceful with great views towards the mainland on a clear day,NatureTravel,0
it takes a short and easy hike to reach the top of the waterfall passing different sections of it on the way you do have to be careful though as the rocks can get quite slippy the sun was blazing but the water was stone,NatureTravel,0
it takes about 45 minutes to row from loh dalum beach but it was the best surprise i had on the trip the beach is small,NatureTravel,0
it took us maybe two hours hike from phi phi pier to get to this beach but it was worth it it is further so not many tourists go there it is possible to reach it by boat as well if you will hike prepare,NatureTravel,0
it used to be a unique place ruled by the beauty of nature,NatureTravel,0
it was a beautiful temple having intricate carvings on the outside with vibrant colours this place is surrounded with other temples as well overall a good visit,NatureTravel,0
it was a great initiative to have the coastal beaches declared as a national park i was happy to know about this as i enjoy having walks inside national parks much to my surprise,NatureTravel,0
it was a nice day to went to khao hin lek fai the road is good and the view is amazing but be carful to the monkey they was very aggresiv,NatureTravel,0
it was a nice drive to the mountain with many stops on the way and most importantly there is no fee entrance except for getting on the cable car,NatureTravel,0
it was a nice walk from wat arun to the bridge but it was worth to see the wat arun temple when the sunset arrives lovely view and would recommend for a good photo session,NatureTravel,0
it was a pleasure to dive with scuba diving fun,NatureTravel,0
it was a sunny day when i drove a barrowed motorbike from a friend to the shores of ao manao you have to pass a check point with helmet because it is inside the old military base of prachuap khiri khan,NatureTravel,0
it was a top production at one time they had 17 elephants on the stage at the same time,NatureTravel,0
it was a traumatic experience to see elephants and tigers tortured this way i should have read the reviews before going to this park animal cruelty and really sad experience a family with young kids had to leave because the kids were crying to see,NatureTravel,0
it was a very good experience the registration process was painless and the prices were in line with other local dive shops they pick you up from your hotel hostel and,NatureTravel,0
it was a very nice ride with a nice guide good bikes thai lunch was simple and unfortunately not with khao soy,NatureTravel,0
it was a very smart initiative to turn old garbage dump land fill to be one of the largest park in bangkok i live around the corner and utilize this park almost every other day starting from 5 am 8 am in the morning,NatureTravel,0
it was a wonderful sunny day to start beach and island hopping enjoyed the scenery the whole journey from loh lana bay and around other island such aa monkdy beach,NatureTravel,0
it was allot of fun funny and friendly great views i got to see turtle when we where snorkeling i really had a great time,NatureTravel,0
it was amazing steep in places and i wouldn t want to do it when it rains so much wildlife had fun going up to level one children age 10 12 enjoyed and found it ok to get to fishes bigger than expected stopped at the,NatureTravel,0
it was an amazing day spent at coco beach plenty of activities,NatureTravel,0
it was an amzing place and people are so nice and friendly beautiful view and the beach so clean i love it and will be back soon,NatureTravel,0
it was an honour to meet not only the beautiful elephants themselves but the passionate staff who tour and care for these animals the owner is a fantastically generous host,NatureTravel,0
it was an incredible adventure jungle and height that takes your breath away professional team with professional equipment that leaves no chance to fear we were the whole family,NatureTravel,0
it was at the end of a one month stay and i really loved the entire experience first we went to a village with 8 different tribes so good to see all the differences then a nice lunch at a local restaurant overlooking the river,NatureTravel,0
it was exciting to ride the elephants but sad to see they had 3 people on the back of the elephant i later found out that that much weight can hurt the elephant the elephants were also intimidated by the mahouts with bull picks,NatureTravel,0
it was fun bring sun screen or you will burn snorkelling all day the guides were great,NatureTravel,0
it was great temple where you can pray respect to phathanjai good for everything to be here nice as always,NatureTravel,0
it was great to understand the mission of this organization and see elephants in their natural habitat i wish these folks the greatest success in caring for even more elephants in the future we learned a lot and enjoyed seeing the elephants up close and,NatureTravel,0
it was indeed the most beautiful beach we visited there no crowd,NatureTravel,0
it was lovely friendly stuff it was amazing riding the elephants it is just sad seeing them in captivity like that,NatureTravel,0
it was my first speed boat tour and it was awesome i am glad i did the speed boat as it was a lot fun and dashing through the sea was another level of experience got many memorable photos it was worth it highly recommend,NatureTravel,0
it was my second time in thailand and decide to go somewhere quite and nice and one of my friends suggested to me go there we went there koh samed beach,NatureTravel,0
it was obvious from the beginning that the elephants are really cared for and are happy,NatureTravel,0
it was ok remember to bring your national park ticket all the time they checked the ticket here too,NatureTravel,0
it was our first time outdoor climbing experience and i was a bit scared but with taw s instructor support i conquered my fear and had so much fun climbing all routes which he set up for us we also tried cave climbing which was very,NatureTravel,0
it was our first visit to khao lak and we thought it worth while to try to get 3 new business shirts for my husband who is very difficult to fit tall,NatureTravel,0
it was quickly brushed over having decided to visit the waterfall we were shocked,NatureTravel,0
it was really interesting to see the amulets and the people who purchased them it s directly outside a temple so it s easy to dip over after admiring the fortress i enjoyed the little walk through not a place for purchases by tourists just to see,NatureTravel,0
it was really pleasure to train in this gym great coaches friendly staff atmosphere was really good they provide new and high quality gear cannot wait to be back,NatureTravel,0
it was still refreshing we stopped here on a 5 island tour from krabi,NatureTravel,0
it was such a great experience i got to discover bang krachao island which is formed by a bend in chao phraya river and which is commonly referred to as the green lung of bangkok this is an alternately rural,NatureTravel,0
it was surreal the view of the island is amazing the tour also gave me a wonderful experience full service they picked me in hotel,NatureTravel,0
it was the best island tour we have ever had a light breakfast arranged at the speedboat station,NatureTravel,0
it was the only one that offered a later pickup time and included dinner at sunset the boat,NatureTravel,0
it was very windy the first time we went and tes flags to stop you swimming because of the risk of rip tides which you can google about lovely sad and nice warm sea but you cant go out to far this time of year,NatureTravel,0
it will not be worth seeing but it is right next to the royal reception pavilion and in front of wat ratchanatdaram great photo ops,NatureTravel,0
its a beach with white sand and blue waters,NatureTravel,0
its a beautiful beach with nice views like most reviewers have mentioned before but cannot swim here,NatureTravel,0
its a beautiful stretch of white sand beach that has a national park close to it it is a great place to watch the sunset and enjoy a bottle of drink the place is also good for swimming and other water sports what surprised me was,NatureTravel,0
its a carnival atmosphere its the mecca for singles looking for singles hip bars,NatureTravel,0
its a great atmosphere and a great place to visit with some friends only 10 min from phuket,NatureTravel,0
its a real workout got some energy left visit the cave,NatureTravel,0
its a reasonably good day worth doing when all else is closed or you are bored with the beach a touch pricey,NatureTravel,0
its a theme park which is fun for childrens the live show starts at 8 pm after having dinner its a treat to watch with elelphants there are plenty of other attractions also which is worth watching i would recommend this to people to not,NatureTravel,0
its almost been 3 months but 20th may 2019 was the best day of our life as local dive thailand along with born made it memorable for us and they understood that as couple what type of dive we were looking for as a first,NatureTravel,0
its amazing view point in phuket my children loved this place,NatureTravel,0
its at the end of the beach,NatureTravel,0
its croweded all companies have the same speed boats and schedule ours had lunch in a separate island,NatureTravel,0
its quite a drive from aonang isolated and thats its charm otherwise in terms of beach etc it is similar a bit rocky at low tides must revisit,NatureTravel,0
its the bigger ferry where you dont feel the tides hitting your stomach while you are on the sea its a slow ride and a peaceful one worth travelling one side in this ferry,NatureTravel,0
its the must one time visit to the paradise water park even for 1 2 day,NatureTravel,0
its the the best ever water experience with snorkelling and swimming lots of coral fish and blue waters an awesome life experience,NatureTravel,0
its water are clear fishes around you had fun on white sand beach at raya islands which is mostly undeveloped site,NatureTravel,0
ive been there on my holidays at karon beach the staff is really nice,NatureTravel,0
ive been to both ava water park and black mountain,NatureTravel,0
j park complex has been built specifically to serve the large local japanese community who stay in the sriracha area and are imployed in the car parts industry if you like japanese food then i cannot think of a better location in thailand as there are,NatureTravel,0
james bond island,NatureTravel,0
james bond island,NatureTravel,0
james bond island,NatureTravel,0
james bond island and phuket fantasea marco was fantastic in arranging all of these trips and transport he is easy to contact and even met us at our hotel,NatureTravel,0
james bond island and surrounding islands i cannot give this tour company a high enough rating a rating of 5 is much to low when it should be,NatureTravel,0
james bond island firstly,NatureTravel,0
james bond island is an amazing place it is phenomenal beauty we visited the bay of along in vietnam well,NatureTravel,0
james bond island is even more beautiful too bad the price of the excursion doubled in two years,NatureTravel,0
james bond island it is a speed boat one,NatureTravel,0
jay and i rode the hot streets of bangkok and it was great i booked this tour through urban adventure which out source this company we saw her local temple which was not barraged by tourists and the small villages in the outskirts of bangkok,NatureTravel,0
jay was informative and friendly the sea was a bit rough,NatureTravel,0
jet skii the tour will permit you 1 30 hrs at the island after passing through all these activities en route enjoy the green coloured,NatureTravel,0
joined the dive ranger for 4 day trip phi phi and also completed my advance padi course them service 5 star picked up by poppy instructor and owner hostel pop inn everyday and oum instructor gave a lot of pro tips and very informative about,NatureTravel,0
joining the day trip our dive group included dennis the guide and 5 divers,NatureTravel,0
joseba our instructor trained and took us over two dives near koh nang yuan just off koh tao aged 19,NatureTravel,0
jungle,NatureTravel,0
jungle and plantations the landscape was amazing and the guide his name was kear was very competent and friendly i would highly recommend this tour operator for those who wish,NatureTravel,0
jungle like,NatureTravel,0
jungle trek and cave visit pick up and drop off to from hotel included as well as a brilliant thai lunch plus water and snacks for the journey home recommended,NatureTravel,0
jurassic park is a suburb fishing resort in thailand and one of the best we have visited fish caught we fished over 5 days and stopped 6 nights both my husband and i fished using 4 rods sharing one peg,NatureTravel,0
just a nice forested park along the river with a nice walkway part of the park has exercise equipment,NatureTravel,0
just about 100 meters north from wat chedi luang,NatureTravel,0
just behind wat,NatureTravel,0
just completed my padi advanced open water with khao lak explorers was an excellent few days visiting some great dive sites the staff on the boats were all knowledgable,NatureTravel,0
just completed our 4th trip to patong and have used mr not each time thus time we went to khao lak for 4 days and arranged our airport transfers as well as our journey to patong with mr not we arranged our tours as well,NatureTravel,0
just drop in this small temple after walking in the busy city makes such a big difference,NatureTravel,0
just finished a full day kayaking down the river our guide was spot on,NatureTravel,0
just finished an epic nine consecutive days of diving with leisure dive and was extremely impressed with the quality of the service do not let the beach shack look of the shop fool you,NatureTravel,0
just from 100 mts by boat really desapointing could be a nice place to visit if you could visit the beach,NatureTravel,0
just had a great 3 dive day trip with nudidive david the owner was very responsive to many questions i had before arriving to phuket for the first time professional,NatureTravel,0
just in a day we visited all the major temple in chiang rai,NatureTravel,0
just in front of wat pho the reclining buddha this market looks a local market,NatureTravel,0
just like paradise this beach is well kept and clean,NatureTravel,0
just off the coast of krabi town on the river is a small village called koh klang and it was magnificent it s an incredible experience that shows the real lives of many of the people who travel in to krabi for work you take a,NatureTravel,0
just relax and enjoy the atmosphere,NatureTravel,0
just rent a bike and enjoy the bus tour is not worth it not enough time at each stop and the park is good to relax and enjoy not to sightseeing so,NatureTravel,0
just rent a motorbike and go explore the rich coast of the island to discover beaches,NatureTravel,0
just returned from a lovely holiday at kata beach resort and spa a big thank you to james who was extremely informative and helpful we booked a day trip with james to see the beautiful raya islands and we could not be more pleased with the,NatureTravel,0
just seeing the whole nature creation of god,NatureTravel,0
just situated next from saranrom park,NatureTravel,0
just spent a week in koh tao my fourth visit but my first with hydronauts had some great dives with derek,NatureTravel,0
just to jump on waves but we found for us a quite place with no waves at all it s ao yon,NatureTravel,0
just visit this park of course they are not wild,NatureTravel,0
kamala beach,NatureTravel,0
kata is a lovely lovely beach there was a fair bit of litter at the high tide mark so great to see the cleaning crews out as made all the difference the hawkers can be a pain but this is thailand good for surfing,NatureTravel,0
kata noi beach must be one of the most beautiful in the world rip tides and uneven sands make it tricky to swim,NatureTravel,0
kata noi kamala beach is definitely subpar lots of trash on most of the beach while the sand is coarse if one,NatureTravel,0
kayaking trip in bor thor village we can see sea cave with stalactites,NatureTravel,0
keeping atmosphere light,NatureTravel,0
khai nai island could be so beautiful but instead it is absolutely disgusting,NatureTravel,0
khao lak i wanted a solo fitness holiday and decided to initially book a week here and check it out never done muay thai so a total novice got stuck into the training and although it s tough,NatureTravel,0
khao pad seafood,NatureTravel,0
khao sok is a beautiful place is very natural and interesting the resort is comfortable overlooking the scenery with beautiful mountains which is perfect for relaxing have delicious food to eat there are many scenic spots nearby so we can experience the beautiful nature get,NatureTravel,0
khao yai national park tour from bangkok back to the nature,NatureTravel,0
kids enjoyed elephant ride,NatureTravel,0
kind and amazing the vibe is relaxed and the view is gorgeous a true luxury to have been here if you are looking for the best dive experience,NatureTravel,0
kind and attentive the highlight was seeing elephants on the safari and trying all kinds of amazing food,NatureTravel,0
kind and welcoming atmosphere great energy and international competent teachers i give my best recommendations for keira and her team,NatureTravel,0
kinda got tricked into it we asked for directions to the pier where we could take the ferry at the gate of temple of reclining buddha and the guard there explained something in a bad,NatureTravel,0
king rama iii memorial the monument of king rama iii was built by the fine arts department in 1990 near the royal reception pavilion in front of wat ratchanatdaram his bronze statue is seated on a throne the surrounding area is decorated with beautiful plants,NatureTravel,0
kite and wooden ball all you can find at the temple,NatureTravel,0
kite surfing at some months you can see sunset from this beach but it is not the best place,NatureTravel,0
know more about them also you can feed them and even you can prepare natural medicine for them also you can take a bath with,NatureTravel,0
knowledge and just amazing at the end he took us to eat khao soi that was the best,NatureTravel,0
knowledgeable and accommodating to our requests the highlight of the tour was the lunch at the beach i also learned that,NatureTravel,0
knowledgeable and entertaining highlight was feeding washing the elephants,NatureTravel,0
knowledgeable and looked after us well we were picked up on time nice and early that meant we got to the island well,NatureTravel,0
knowledgeable and safety conscious he ensured that we could enjoy ourselves and spoke to us before the dive so he knew what we wanted to see highly recommended,NatureTravel,0
knowledgeable and thorough in his teaching in the dive master skills as a dive master trainee,NatureTravel,0
ko doc mai for diving and all the dives were interesting and i saw variety of marine life the visibility around the local islands is not,NatureTravel,0
ko hong or hong island and all other islands in the andaman sea are some great wonders of mother nature it is surprising to see the cliffs standing all vertically in the sea waters most of them are vertical one can look at them and,NatureTravel,0
ko lipe is an amazing island where you can walk without shoes for weeks if you want to nice beaches,NatureTravel,0
ko racha noi is a great place for snorkeling it is like you are in a big aquarium this island is less busy than ko racha yai as it is uninhibited and further out,NatureTravel,0
koh cang is a national park island why keep monkeys in such a desolate place have seen professional monkey training places in thailand which were good where the monkeys had really big natural space do not go here want to see monkeys make,NatureTravel,0
koh hin ngam is mean the island with beautiful rocks all the island is full of rocks and corals and good to relax and take photos,NatureTravel,0
koh kham looks invitingly close but we were not confident enough to kayak across so caught the boat that left hourly from the jetty though the island is tiny,NatureTravel,0
koh larn is an island that is easily accessible from the island,NatureTravel,0
koh ma is a very nice little beach with several restaurants and places to stay we arrived at low tide and found it difficult to walk out to the deeper water there were many sharp rocks suggest coming when the tide is higher,NatureTravel,0
koh mai thon is a private island located quite near from cape panwa we decided to visit this place for many reasons on one side,NatureTravel,0
koh nok is quite a busy place as it is a popular lunchtime stop for many boat tours of phang nga bay without the tourists the island is paradise,NatureTravel,0
koh panyi was our first of 5 island hoping on a cloudy day we were really surprised to the structure built on stilts on the sea,NatureTravel,0
koh phi phi is a great island to go to you can find peace and quiet on one part of the island and find a huge beach party on the other side i made a video of a 19 island hop tour featuring,NatureTravel,0
koh samui is a small island and big buddha will part of your visits,NatureTravel,0
koh tao has abundant coral reefs located very close to shore teeming with all manner of fish and wildlife if there is a downside it is very few beaches have powder soft sand or are easily able to walk into without beach shoes i visited,NatureTravel,0
koh wua ta lap koh wua ta lap is one of 42 islands that make up the ang thong national marine park the cheapest way to get from bangkok to ko wua ta lap costs only 1000,NatureTravel,0
koh yao yai south near fisherman village is beach man owns bar there 300baht 2 coconut robbery i was like really but he still had big smile on face when he said price by the way cocos was old and not good same man try to sell me trip,NatureTravel,0
kon panyi is better known as the muslim village in common parlance and is included by tour operators as part of the itinerary while visiting the touristier james bond island in phuket essentially tourists are brought here for lunch you can reach here by a,NatureTravel,0
korn was an amazing tour guide and told us a lot of really interesting information about the elephant tourism industry in thailand i highly recommend this tour to others also,NatureTravel,0
kudo beach club was recommended to us we weren t disappointed we had the chicken satay skewers the octopus potato salad margarita pizzas the staff were helpful even took our photos for us,NatureTravel,0
lamai is an old backpacker beach my first visit in lamai was 1990 and i keep going back it s more crowded now and it s not a lot of cheap beachbungalows left but the beach is nice,NatureTravel,0
laos borders meet at the confluence of the mekhong river if you are in northern thailand you must take the time to see even if it is a rather unspectacular,NatureTravel,0
large water park in surat thani city there are many players good security system employees have been well trained service fees are not expensive suitable for all ages,NatureTravel,0
last month i went on a day trip to james bond island and some other stops it was extremely busy at james bond island,NatureTravel,0
last week we went on a one day trek with yewen as our guide it was a private tour with my boyfriend and me and we chose not to do the additional elephant camp or bamboo raft activities it was an amazing experience everything was,NatureTravel,0
later we did a nice drift dive if you ve the chance to go with liza,NatureTravel,0
lawrence is an excellent dive guide,NatureTravel,0
lay out on a white sandy beach and walk around one island,NatureTravel,0
layan beach is beautiful and quiet but watch out for the jellyfishes in the water they sting otherwise you have a good time,NatureTravel,0
learn about their nutrition and about the elephants you get to feed them what you have prepared and then get to do mud baths,NatureTravel,0
learn how to dive and have huge fun select them too i will be back next year,NatureTravel,0
learned a lot about the island the tour guide was awesome he was very informative as well as friendly and funny,NatureTravel,0
learned many things about their self sufficient life in the jungle and enjoyed the great stories and expertise of our guidesun he really made the trip unforgettable highly,NatureTravel,0
learning about what the elephants eat and mixing their,NatureTravel,0
leela beach is calm and suitable for the ones seeking relax it is conveniently located on western coast of the island so it is perfect to admire sunset recommended,NatureTravel,0
leisure dive center provided an amazing padi open water scuba diving course for our son equipment is well up to standard small group sizes a one to one last two dive with the instructor even a nice boat and top,NatureTravel,0
less jelly fish and beautiful views we went during high tide and it was great,NatureTravel,0
less noisy and crowded beach as well,NatureTravel,0
less populated view point great for sunset and sunrise i could live at this site if possible some of mymy best pics where here,NatureTravel,0
less than a 5 10 minute walk from ao tonsai pier you cannot miss the sign to the hotel from the narrow road that leads you to it do not worry about the hotel size when you first see it,NatureTravel,0
let me begin by saying that i pride myself on being a very organized and prepared planner for my trips i knew that i wanted a private speedboat tour on my last full day in phuket to visit 1 james bond island,NatureTravel,0
let me preface this by saying that i am not a skilled mountain biker,NatureTravel,0
let me start of by saying the island itself is amazing,NatureTravel,0
let us show you the beautiful scenery of phang nga bay and the phi phi islands with our specially designed sea tours many things set us apart we believe in personal service we are a small family owned business,NatureTravel,0
let you feed then and play with them elephants where so gentle and playful especially in the water the minibus then took up to see beautiful temples and the tour guide,NatureTravel,0
life changing truly a beautiful place where you learn more about yourself and willingness to be great great teachers and great atmosphere its not easy for sure but they are truly accommodating based on skill level and above warm inclusive for beginners for the,NatureTravel,0
lighthouse on the cliff palmtree park with monkeys worth a visit,NatureTravel,0
like other bangkok dwellers often yearn for an escape from the concrete mayhem and the madding crowds my escape is queen sirikit park,NatureTravel,0
like the title said one of the best viewpoint also beacuse you can climb up and down through the jungle but hold your horses its a steep climb tread carefully,NatureTravel,0
liked the trees to sit under no umbrellas of lounges natural some places to eat you need to bring something to lay on,NatureTravel,0
litter has spoilt this pristine beach ferral cats with lice all over not able to swim really gross,NatureTravel,0
lives of the tiuristic atraction this little village gets through her natural postion half of the shops and restaurants are situated above the sea just on poles in the sea,NatureTravel,0
located across the chao phraya river from most hotels sights is this small chinese family shrine stepping off the water taxi and walking down the narrow walkway brought me from the craziness of bangkok to a small chinese village it s not a large structure nor is,NatureTravel,0
located around 20 minutes walk from hualumpong train station one of the most important temples for chinese culture in thailand,NatureTravel,0
located at the beach of ban laem pho,NatureTravel,0
located at the end of phra nang beach,NatureTravel,0
located by the chao phraya river near si ayuthaya street,NatureTravel,0
located half a mile along the road from the bus stop at the entrance road to khao sok national park in the direction of khao sok good view resort and surat thani the wat is fairly new we went to its blessing in november 2013,NatureTravel,0
located high on a hill not far from the tiger zoo you will find buddha s footprint it says that the engraved footprints represent the liberation path as mentioned in the life of buddha a couple of steps up just kidding a lot of steps up on,NatureTravel,0
located in between bangkok and pattaya is khao kheaw,NatureTravel,0
located in the middle old town area nearly the giant swing next to wat suthat and the old siam plaza this is the good place for local people to do some activities together,NatureTravel,0
located next to golden mountain temple,NatureTravel,0
located next to rod fai park and near chatuchak park and chatuchak weekend market beautiful park to escape busy bangkok,NatureTravel,0
located next to the sea you can enjoy the green color of the mangrove forest here a short walk route inside the park is the main activity but there is elevated dock for tourist to overlook the forest and,NatureTravel,0
located on chaopraya river accessible by boat by car there are many restaurants in this low rise riverfront building,NatureTravel,0
located on siripong road near wat suthat,NatureTravel,0
location the park is conveniently located close to the phuket airport 10 minutes or less by car taxi costs 300b the cable they have a full size cable and two 2 0 cables for beginners or to practice air tricks there are variety of obstacles and,NatureTravel,0
lonely beach,NatureTravel,0
long and white beach on the west coast of the island lot of accommodations and even in high season never overfilled if you are looking for a beautiful and peacefully spot i think is the best lot of good thai restaurant on the beach front,NatureTravel,0
long beach and clean sand a bit crowdy,NatureTravel,0
long beach and mainly thai people most areas are for restaurant visitors as their own chairs but ok if you order drinks or food otherwise reasonable charge made beach is not the cleanest much food and drink debris in sea and on shore from locals who frequent,NatureTravel,0
long beach around a bay,NatureTravel,0
long beach is gorgeous a beach not too packed you can enjoy peace and quiet as the beach parting happens on the other side of the island book yourself an island hop tour when on koh phi phi a must do,NatureTravel,0
long beach is just amazing in high season,NatureTravel,0
long beach koh rok phrae ae,NatureTravel,0
long drive to here as we were at elixir could not stay long s it was nearing sunset but it must be nice i the day and if had more time,NatureTravel,0
long time with the elephants,NatureTravel,0
long white sand beach with very few people we loved chai chet beach water was very warm mornings were very calm and the wind seemed to pick up a little in the afternoon early morning we saw crews cleaning up the beach which was nice,NatureTravel,0
look at the andaman sea there are a lot of parking lot,NatureTravel,0
look for an elephant sanctuary my perspevtive is that most,NatureTravel,0
look no further because this place if unmatchable in ao nang we did last minute purchase 12h prior our departure and tony kept his promise and made the suit in time perfect size and,NatureTravel,0
look out for the dogs no worries but they may follow you around a nice quiet temple,NatureTravel,0
look very poor we did not know anything about this fruit farm in internet they did not sais about the entree fee when we came,NatureTravel,0
looking for a quality souvenir from thailand i ended up buying a beautiful thai elephant figure and a high quality silk persian carpet,NatureTravel,0
lot of good service and tasty restuarants good atmosphere,NatureTravel,0
lots if exotic resturaunts and hotels florian benaisis is a great dive derector and will show you the greatest things ever,NatureTravel,0
lots more to explore also there is a small entrance fee which helps to maintain the viewpoint this place is special and i recomend you take the time,NatureTravel,0
lots of fish we didn t have to swim out from the beach barely at all and we spotted several parrot fish,NatureTravel,0
lots of fun laughter we were picked up from hotel on time the sea eagle took us to the most amazingly beautiful islands,NatureTravel,0
lots of large statues depicting what happens if you sin against buddha interesting to walk around,NatureTravel,0
lots of shops and lots of activities including the chang ferris wheel located next to the busy river great views of boats and ferries offers great entertainment,NatureTravel,0
lots of small beach shack type restaurants all good value,NatureTravel,0
lots of temples and pagodas,NatureTravel,0
love the island as it is good and lots of colourful fishes and coral reefs the beach was white and sandy very impressed with the service,NatureTravel,0
love the peaceful and serenity atmosphere it is like open space art theatre everywhere in the area many art pieces of works are meaningful in term of bhuddism philosophy walk around the center,NatureTravel,0
loved diving with castaway we were also staying in their bungalows which made it super convenient for us to arrange i emailed the dive shop a week before our arrival and had great communication with chris who helped arranged an afternoon dive for us on,NatureTravel,0
loved koh kho khao island quiet,NatureTravel,0
loved the experience all the care takers of the elephants really helped us understand what they do,NatureTravel,0
loved the fishing and the island caught 12 mahi mahi,NatureTravel,0
loved this place for snorkelling and swimming lots of fish to see and even swam with small black top sharks it really was amazing and a once in a lifetime place to see,NatureTravel,0
loved this water park,NatureTravel,0
lovely and helpful teacher phillippa cant wait to go back and have more fun dive with czone again,NatureTravel,0
lovely beach,NatureTravel,0
lovely beach and pleasant walkways eateries around and safe place even at night,NatureTravel,0
lovely beach with chilled vibe definitely one of the nicest around that is easy to get to one tip is to walk to the right as you hit the beach and go along up to the koh raham beach bar very cool setting and atmosphere and,NatureTravel,0
lovely beach with pristine sand and sea no sunbeds meant shade was scarce and crowded under the trees the sea was calm but beware of the underwater rocks easy to cut your feet legs on them there are a couple of restaurants at each end,NatureTravel,0
lovely elephants,NatureTravel,0
lovely island beach amazing better after 1pm when the tide comes in really quiet but still people bobbing about everyone friendly loads of eaterys bars too stay at beach side as jungle path is steep and very tiring in the hot weather little bit more expensive but cheaper that home brill,NatureTravel,0
lovely place to chill on the beach small bars right on the sand went there as part of a snorkelling trip i imagine it could get busy in high season,NatureTravel,0
lovely place with lovely long beach i did 1st natai ambient charity event race earlier this morning and it was amazing to do the run along the beach early in the morning so nice and clean all around amazing that there are still places like,NatureTravel,0
lovely place with nearly no tourists good alternative to grand palace and wat pho big sitting bhudda is there,NatureTravel,0
lovely quiet spot to chill and relax for a few days the pool and beach were lovely and quiet the hotel food menus was extensive and a reasonable price and the breakfast was really good,NatureTravel,0
lovely small crescent beach water very shallow with natural reef that keeps the waves out water warmer than a bath,NatureTravel,0
lovley island,NatureTravel,0
low water levels elephant riding was a fantastic experience,NatureTravel,0
lumpini park,NatureTravel,0
lunch was served at phi2 island cliff resort and throughout the tour sodas,NatureTravel,0
lush garden with mini waterfall and statues the place is not big,NatureTravel,0
lush gardens entry was free the temple and gardens are fairly small,NatureTravel,0
made a total of 9 dives with steven and bianca our daughter has a muscle disease and had not been diving for 2 years,NatureTravel,0
mae fah luang art culture park is just exactly like a name beautiful park and full with art culture location is about 7 kms from down town center can go there by taxi,NatureTravel,0
mae sa waterfall is beautiful the waterflow is calming as we hiked up different levels we ran out of time and made it to level seven hope to return soon,NatureTravel,0
magical place for enjoying the nature in the beautful andaman islands,NatureTravel,0
mahanakhon sky bar was very nice food and restaurant service was fantastic the restaurant located on 75 floor the sky walk located on 78 floor the highest building in thailand it was wonderful view you can around in bangkok it was fantastic place this is a,NatureTravel,0
main beach and enjoy the scenic view i spent most of my time on the main beach,NatureTravel,0
maintain about 2 hours away from phuket we did the whitewater rafting 5 kilo with elephants trekking in the forest it is a must do tour if you love adventures great part was on,NatureTravel,0
maiton is a private island beach is very clean,NatureTravel,0
make sure angthong is on your to do list the islands and marine park are simply stunning we got to go snorkelling although visibility wasn t 100 in the morning,NatureTravel,0
make sure you go after it s rained as the waterfalls will be better,NatureTravel,0
making it a good atmosphere there are many tourists until crowded,NatureTravel,0
mangrove forest and lighthouse bay view of salak phet,NatureTravel,0
mangroves krabs tropical fish in emerald river fresh air best time for visiting in morning time or before 17 00,NatureTravel,0
many fresh seafood they moved from and old bridge about 500 meters for renovation more clean but the food prices are same the other maket it is not cheaper even they are close to the sea i been here many time but i hate they,NatureTravel,0
many of the full day lake trips will give you the option to include this cave in your excursion the cave include a short hike through the jungle and then a bamboo raft ride to the cave if given the option,NatureTravel,0
