summary,type,category
the location is absolutely perfect the hotel is next to patong tower,LocationReviews,0
the location is amazing and the food and service also,LocationReviews,0
the location is at a walking distance from the night market and so evenings can be filled with good,LocationReviews,0
the location is at the south end of walking street,LocationReviews,0
the location is beautiful set back from the beach built into the jungle like a thai village,LocationReviews,0
the location is central and although it is quiet and peaceful there is a danerous road leading up to it which is the only draw,LocationReviews,0
the location is close to the center of patong and just across from a smaller beach,LocationReviews,0
the location is close to the night bazaar and temples,LocationReviews,0
the location is close to town and taxi is 24 7 available,LocationReviews,0
the location is convenient,LocationReviews,0
the location is convenient for us as well as easy for us to get to patong via a local bus short 10 min to bus stop,LocationReviews,0
the location is convenient to the beach and there are chairs and umbrellas there for a minimal fee,LocationReviews,0
the location is everything it is located right opposite one of my favourite shopping mall in chiang mai,LocationReviews,0
the location is excellent with great cafe nearby,LocationReviews,0
the location is fabulous with a nice beach and great restaurant right next to beach next door at paradise pearl resort where we ate every night as there really were no other options but it was perfect anyway and fair price,LocationReviews,0
the location is far from the tourist areas of the city and,LocationReviews,0
the location is favorable since this beach side property has the best view of aircraft landings,LocationReviews,0
the location is good a few minutes walk from the old town,LocationReviews,0
the location is good in a quiet part of town but close enough to walk into fishermans village,LocationReviews,0
the location is good located a short walk off the main road in the silom area,LocationReviews,0
the location is good within the old city,LocationReviews,0
the location is great as it is within walking distance to the beach and to bangla road,LocationReviews,0
the location is great for access to the night markets and transport,LocationReviews,0
the location is great for someone who wants to be close to the action but not kept up all night by the noise,LocationReviews,0
the location is great short walk to every where and still quiet enough to get a good night sleep,LocationReviews,0
the location is great with less than a 10 minute walk to 2 skytrain stations,LocationReviews,0
the location is ideal it is located in the center were all the markets are,LocationReviews,0
the location is in front of tawan beach very rare to find a hotel that just a step away to the beach,LocationReviews,0
the location is in old town i can walk around,LocationReviews,0
the location is in the middle of the city,LocationReviews,0
the location is just off of khoa san road,LocationReviews,0
the location is near the main street and easily accessible,LocationReviews,0
the location is near to the beach,LocationReviews,0
the location is not very convenient for any services restaurants or entertainment without use of a car,LocationReviews,0
the location is not very convenient for tourists,LocationReviews,0
the location is perfect because if you want to have a relaxing day sightseeing it is within walking distance and if you want to venture out further there are bus lines and a subway coming soon,LocationReviews,0
the location is perfect it is on kho san road so there is so much happening right on your doorstop,LocationReviews,0
the location is quite strategic it is within walking distance to jungceylon market,LocationReviews,0
the location is quite yet near to old city,LocationReviews,0
the location is right in the hub of phuket old town,LocationReviews,0
the location is right in the thick of it on haad rin beach,LocationReviews,0
the location is so closed to the sky train,LocationReviews,0
the location is superb 150 m from kata beach,LocationReviews,0
the location is the best as close to the shops and transport including long tail boats to anywhere your heart desires,LocationReviews,0
the location is very close to the beach,LocationReviews,0
the location is very close to the beach and the center,LocationReviews,0
the location is very convenient about a 5 10min walk from thr sala daeng skytrain or the si lom mrt line,LocationReviews,0
the location is walking distance to everything you need,LocationReviews,0
the location itself is close to everything pub restaurant night market hire taxi massage,LocationReviews,0
the location makes it quiet enough to relax with a beautiful pool and garden,LocationReviews,0
the location near shopping centre and market neon night market indian,LocationReviews,0
the location near shopping centre and market neon night market indian food,LocationReviews,0
the location near to the beach and bangla make it easy to walk arround,LocationReviews,0
the location of lanta sea house on the beach is superb,LocationReviews,0
the location of resort is very near to patong area but is peaceful,LocationReviews,0
the location of the cottage is in a tranquility area sourended by the jungle and during the night you can hear the beautiful singing of the birds and insects which make it a sensational experience to walk thru the garden,LocationReviews,0
the location of the doom is such strategic that it is nearby lotus tesco,LocationReviews,0
the location of the hotel allows you to access most spots to see in the old city cleanliness is their top priority spacious rooms,LocationReviews,0
the location of the hotel and the price of the rooms make the place an ideal layover option,LocationReviews,0
the location of the hotel is good as it is close to pratunam market and walking distance to platinum mall,LocationReviews,0
the location of the hotel is great as you are at the junction of 2 bts lines,LocationReviews,0
the location of the hotel is ideal with the beach 30 seconds away,LocationReviews,0
the location of the hotel is perfect the beach is maybe a 10 minute walk,LocationReviews,0
the location of the hotel is very good the hotel has very good facilities delicious food secure parking and very good service and the staff are nice,LocationReviews,0
the location of the place is very convenient,LocationReviews,0
the location of the property is also good and its very nearby to public transport and markets,LocationReviews,0
the location of the villa was nice and quiet and near the beach,LocationReviews,0
the location of this guesthouse is on a nice quite street with grill bill and bush garden within stones throw,LocationReviews,0
the location of this property was fantastic only 5 minutes to the beach and the superb night market,LocationReviews,0
the location on the beach front is perfect and the food is really good but if you order a thai dish be sure to specify low spice if you are sensitive to hot spicy food,LocationReviews,0
the location quiet and peaceful,LocationReviews,0
the location right across the street from mrt phetchaburi and with a short distance to airport railink makkasan,LocationReviews,0
the location the dusit thani is conveniently located in silom near a healthy selection of public transportation,LocationReviews,0
the location was excellent on the beach road,LocationReviews,0
the location was exellent and everything was nearby,LocationReviews,0
the location was fabulous for the festival and sightseeing given it was just around the corner from thapae gate one of the main gates into the old city,LocationReviews,0
the location was fine as we needed the place near walking street,LocationReviews,0
the location was good accessible to downtown and with many places in walking distance,LocationReviews,0
the location was good with the restaurant overlooking the beach,LocationReviews,0
the location was great and convenient and overall really quiet,LocationReviews,0
the location was great near shopping very closed to the beach just walking only 5mins to everything around here,LocationReviews,0
the location was great with restaurants all nearby and motor bike hire plus a good laundry service,LocationReviews,0
the location was perfect as the beach and the surf lessons meeting place was just across the street,LocationReviews,0
the location was perfect for us located at patong beach but 5 10 minutes walking away from the craziness,LocationReviews,0
the location was perfectly situated between the beach and high street so nothing,LocationReviews,0
the location was quite close to the main street of the old part of town,LocationReviews,0
the location was really perfect in town and easy access to the beach,LocationReviews,0
the location will save you in bangkok as it takes a long time to get around with traffic,LocationReviews,0
the loft beach is located at about 5 mn walk of bangsaen beach and close to many bars and restaurants,LocationReviews,0
the main beds were comfortable,ServiceReviews,1
the main part of the hostel had a lovely lobby and pool,ServiceReviews,1
the main positives to mention are very close to sanam pao bts station,LocationReviews,0
the main strength of this place is the beautiful aesthetic swimming pool which has many,LocationReviews,0
the management for towers a and b runs the place well and clean,LocationReviews,0
the management of the hotel has changed for better and the staff is lot more friendly and smiling now,ServiceReviews,1
the management should be aware of staff bad behavior,ServiceReviews,1
the manager and other staff were extremely friendly and helpful,ServiceReviews,1
the manager and staff was so friendly and did everything to make it a comfortabel stay,ServiceReviews,1
the mattress was moldy too and the room and bathroom were not really clean,ServiceReviews,1
the meals served were all good,ServiceReviews,1
the most amazing staff showed us the bar the best service our lovely kristine from the philippines was brillint would recommend she was so friendly and helpful,ServiceReviews,1
the most civilised thing about this hotel is the fact that breakfast is served from 6 am to 12 noon,ServiceReviews,1
the most clean and comfortable bed i have slept compared with the number of hostels i have been,ServiceReviews,1
the mountain top setting was serene and beautiful with stunning views of the ocean and sunsets,LocationReviews,0
the nearby rocks are interesting to walk along,LocationReviews,0
the neibourhood is great the rooms are good and clean and the staff is very kind,ServiceReviews,1
the new nordic kristine location is good away from the madness of down town pattaya,LocationReviews,0
the nice and clean big room was well equipped with a fridge,ServiceReviews,1
the ocean11 and its staff made us feel at home,ServiceReviews,1
the one i had was so close to the beach i could hear the sea,LocationReviews,0
the only bad thing was that the water in the bathroom was yellow and it was smelling weird,ServiceReviews,1
the only downside is that they did not clean our room and wanted to charge us for extra water used,ServiceReviews,1
the only good point of this place is the swimming pool,LocationReviews,0
the only good thing is clean big room,ServiceReviews,1
the only issue which we got in bathroom was actually the drain from shower which took ages to drain water,ServiceReviews,1
the only problem i had with this place is i only discovered what a great place this was in my last week of my two month stay in cm,LocationReviews,0
the overall service was really good,ServiceReviews,1
the owner and staff were friendly,ServiceReviews,1
the owner and staffs were all very helpful and hands on i m impressed with their level of service,ServiceReviews,1
the owner dave and his front desk staff are very friendly and can point you in whatever direction you want to go,ServiceReviews,1
the owner devrim and his staff are such beautiful people,ServiceReviews,1
the owner gee and staff were incredibly helpful and truly helped make this a trip of a lifetime,ServiceReviews,1
the owner is a fabulous person who along with the staff go out of their way for your comfort,ServiceReviews,1
the owner is in place and hears all requests from tenants almost all day very spacious and clean rooms thai and european breakfast includes yogurt and granola close to the sunday market next to wat phra singh about 15 minutes walk from the night market or 60 80 baht with,LocationReviews,0
the owner is so so lovely as are all the other staff too,ServiceReviews,1
the owner staff are super friendly and helpful and always try to make the most out of your stay,ServiceReviews,1
the owners and staff are so great remember you by your name,ServiceReviews,1
the owners are a sweet couple who go out of their way to make your stay as comfortable as possible,ServiceReviews,1
the owners are amazing and did everything within their power to make our stay comfortable even though they had lots of personal setbacks at that moment,ServiceReviews,1
the owners are lovely and the staff are super sweet,ServiceReviews,1
the owners are very friendly and accommodating it is also close to a big market and about a 5 minute walk to the mrt stop,LocationReviews,0
the owners are very friendly the place is really clean,LocationReviews,0
the pad h tel has one bedroom appartements,ServiceReviews,1
the people are very helpful and the location is close to many things to do in the city,LocationReviews,0
the phil botique is a smaller hotel located 30 second walk from the world famous bangla road in patong,LocationReviews,0
the pier is just five minutes walk and the place surrounded by lots of,LocationReviews,0
the place are in a bad state of repair with no maintenance being done,LocationReviews,0
the place are neat and clean,LocationReviews,0
the place could really use new pillows they were hard as a rock but the privacy and location made up for that,LocationReviews,0
the place has amazing view,LocationReviews,0
the place is a bit far from the main street still only a 10 15 min walk but then it s good that their restaurant and bar is,LocationReviews,0
the place is a hidden gem,LocationReviews,0
the place is always clean and very near to all the importan places,LocationReviews,0
the place is beautiful and the staff is absolutely out standing especially sandra and evan,LocationReviews,0
the place is clean and the strawberry jam for breakfast is yummy,LocationReviews,0
the place is clean with great wifi,LocationReviews,0
the place is close to the mall with facilities all around,LocationReviews,0
the place is just off the beach at jomtien and no cars can pass through,LocationReviews,0
the place is kept clean and well maintained,LocationReviews,0
the place is located 30 min walk from the pier and you will not get a better view than this,LocationReviews,0
the place is located away from the main shopping area and beach of ao nang and is a quiet and peaceful place,LocationReviews,0
the place is located just 5 minutes walk from the best spot of the long beach,LocationReviews,0
the place is located right at the quiet ban tai beach,LocationReviews,0
the place is on the beach,LocationReviews,0
the place is really close the beach and not far away from downtown,LocationReviews,0
the place is tucked away at the back of kamala town so you are therefore protected from all the noise and bustle,LocationReviews,0
the place is very chill out,LocationReviews,0
the place is very clean and antonio made our stay even better he helped us with our luggage when we were travelling and gave us,LocationReviews,0
the place is very nice and comfortable,LocationReviews,0
the place is very nice for the price point and the room is great we had booked the place for 3 days,LocationReviews,0
the place is very quiet and the rooms clean,LocationReviews,0
the place is very well located within city limits as well not in very busy area which makes it a perfect location,LocationReviews,0
the place is walking distance to everything in town especially the nightlife and markets they have an awesome rooftop and terrace to chill out with hammocks and views of the nearby area,LocationReviews,0
the place it is close to town,LocationReviews,0
the place offers coco bungalows that are pretty well equipped with daily cleaning,LocationReviews,0
the place s well located just across the main bridge from the city shrine,LocationReviews,0
the place was clean,LocationReviews,0
the place was highly relaxing,LocationReviews,0
the place was is situated south of lamai and is on the beach which is very nice but there are no sunbeds and everything is shabby and broken,LocationReviews,0
the place was lovely and clean,LocationReviews,0
the place was very clean and cozy,LocationReviews,0
the place was very clean and the staff was very helpful and friendly,LocationReviews,0
the pool,ServiceReviews,1
the pool also overlooks high above the ocean,ServiceReviews,1
the pool and deck chair area was beautiful with lots of plants and fairly quiet,ServiceReviews,1
the pool andere gardens are magnificent,ServiceReviews,1
the pool area and drinks and service excellent,ServiceReviews,1
the pool area i saw two people fall through wooden decking as so old,ServiceReviews,1
the pool area is kept clean and relaxing around the pool after a busy day of seeing the sights with a good cocktail really finished things off,ServiceReviews,1
the pool area is lovely and we were lucky enough to have one of the rooms with a nice terrace area,ServiceReviews,1
the pool area is small but with plenty of sunbeds,ServiceReviews,1
the pool area is so lovely and while,ServiceReviews,1
the pool area was fine and clean but only 6 sun beds,ServiceReviews,1
the pool bar should have a great bar tender,ServiceReviews,1
the pool is clean,ServiceReviews,1
the pool is great,ServiceReviews,1
the pool is lovely and the rooms are great very modern and comfortable,ServiceReviews,1
the pool is massive and suitable for all kinds of traveller solo,ServiceReviews,1
the pool is nice and it was handy to be able to watch the kids in the pool from our room the hotel staff are so friendly and helpful and organised transport to and from a nearby restaurant,ServiceReviews,1
the pool is quite small but the decking around it is massive,ServiceReviews,1
the pool is small but clean and hardly used,ServiceReviews,1
the pool is small so do not expect anything big but it was lovely xxx,ServiceReviews,1
the pool is unclean,ServiceReviews,1
the pool is very large and clean,ServiceReviews,1
the pool is very large and they have a breakfast buffet every morning,ServiceReviews,1
the pool is very nice and well maintained,ServiceReviews,1
the pool is very small but we only went in it once,ServiceReviews,1
the pool is warm and available 24 7,ServiceReviews,1
the pool is what brought us there so we were quite disappointed when it was unusable,ServiceReviews,1
the pool is wonderful,ServiceReviews,1
the pool overlooking the lake was smart in design,ServiceReviews,1
the pool really let us this great hotel down,ServiceReviews,1
the pool sold me and was nice as well as the gym,ServiceReviews,1
the pool that came with the room was enough for two people and there was also an outdoor shower,ServiceReviews,1
the pool was basic with rusty steps and was very inviting,ServiceReviews,1
the pool was definitely a positive after a day of adventure which we did all of our booking right there at the lodge,ServiceReviews,1
the pool was fantastic,ServiceReviews,1
the pool was filthy and unkempt,ServiceReviews,1
the pool was filthy and unusable,ServiceReviews,1
the pool was nice and there were plenty of sun beds with fresh towels available from the pool bar,ServiceReviews,1
the pool was nice with unlimited time of using,ServiceReviews,1
the pool was not overlooked and the staff on site were really attentive,ServiceReviews,1
the pool was really nice,ServiceReviews,1
the pool was very nice,ServiceReviews,1
the price is very low but for that you get a clean room with a small shower bathroom,ServiceReviews,1
the price was reasonable and the service was good,ServiceReviews,1
the private pool in the villa is clean and maintained well,ServiceReviews,1
the property is located right on a spectacular beach,LocationReviews,0
the property is very clean,ServiceReviews,1
the property is very well located close to the night market and the old town temples,LocationReviews,0
the pros hotel has an ok location about 10 minutes walk to lovely kata beach and about 20 minutes to karon beach,LocationReviews,0
the ps hotel is a large restaurant on the main road parallel to the patong beach,LocationReviews,0
the quality of the food is always superb and the prices competitive though the staff can be a little temperamental at times,ServiceReviews,1
the rainforest guesthouse is a short walk from the thong lo bts and gives easy access to all of bangkok,LocationReviews,0
the reason i stay at this guest house is to attend the massage course in the massage school which is just located next to it,LocationReviews,0
the reason we choose this place is it is close to the ferries for travelling up the river to various places,LocationReviews,0
the reception area is on stilts overlooking the pool area as there is a massage area,ServiceReviews,1
the reception is right next to the beach looking over the sea,LocationReviews,0
the reception staff,ServiceReviews,1
the reception staff and cleaning staff were extremely helpful and polite,ServiceReviews,1
the reception staff are polite and helpful,ServiceReviews,1
the reception staff is very accommodating and polite however lack a bit of english not a big deal thought,ServiceReviews,1
the reception staff were really friendly,ServiceReviews,1
the reception was great and helped me out with a few issues and really went above and beyond the swimming pool was generally empty and great for an early morning swim,ServiceReviews,1
the receptionist is extremely helpful and polite,ServiceReviews,1
the receptionist said no smoking allowed but the room smell like smoke or maybe it was some aromatic sense that too strong,ServiceReviews,1
the receptionist seemed disinterested in attending to us,ServiceReviews,1
the receptionist showed up to check me in upon arrival,ServiceReviews,1
the receptionist told me that their credit card machine cannot be used due to thunder lightning which can be accept as for my side i already spare money cash money for my food and transportation,ServiceReviews,1
the receptionist was very friendly,ServiceReviews,1
the receptionist were rude and unhelpful as mentioned by many previous reviews,ServiceReviews,1
the receptionists and kitchen staff are friendly and happy to help with any reasonable requests,ServiceReviews,1
the regent is what it is a 3 star hotel clean,ServiceReviews,1
the residence room where i stayed was very clean and big room with separate living room,ServiceReviews,1
the resort is beautifully designed and the staff could not have been more helpful,ServiceReviews,1
the resort is located close to the sea and rooms and facilities are clean but breakfast is moderate,LocationReviews,0
the resort is located just outside of an nang beach 5 minute drive which resulted in a peaceful stay,LocationReviews,0
the resort is on a lovely section of beach on the andaman sea with beautiful sunsets and significant tides that allow you easily explore the,LocationReviews,0
the resort is really nice and also i like staff they cz they really helpful,ServiceReviews,1
the resort is set back from the main area and is a 5 to 10 mins walk to the national park beach,LocationReviews,0
the resort itself is kept immaculately clean both in the rooms and on the grounds,ServiceReviews,1
the resort was beautiful and very good value my room was very clean,ServiceReviews,1
the resort was so lovely clean,ServiceReviews,1
the resort was very peaceful and very relaxing,LocationReviews,0
the restaurant and bungalows are right on the beach and therefore you get a cooling sea breeze most of the time,LocationReviews,0
the restaurant downstairs is very good and the staff always very helpful and friendly,ServiceReviews,1
the restaurant is on the beach so you can have cocktails happy hour is great 3 9pm or you can enjoy dinner looking out to the sea,LocationReviews,0
the restaurant is slightly away from the centre of town but very close to our hotel brilliant find,LocationReviews,0
the restaurant is wonderful authentic thai cuisine served with a smile,ServiceReviews,1
the restaurant staff were lovely and friendly,ServiceReviews,1
the restaurant was good and service friendly and warm,ServiceReviews,1
the restaurant was very convenient and had a great selection of food for very affordable prices,ServiceReviews,1
the resteraunt is a short is very clean and great service,ServiceReviews,1
the river from the room were great at all times of the day and the room was comfortable with everything we needed,ServiceReviews,1
the road is like a rollercoster so tuk tuks are not able to drive there,LocationReviews,0
the rooftop pool was really cool,ServiceReviews,1
the room 505 is in need of a good deep clean especially in the bathroom where there was a build up of mould in all of the corners,ServiceReviews,1
the room a bit small but very clean,ServiceReviews,1
the room and bathroom are both clean at the time we arrived,ServiceReviews,1
the room and bathroom was nice and clean,ServiceReviews,1
the room and bathroom were not very clean,ServiceReviews,1
the room and bed were clean and the customer service was excellent,ServiceReviews,1
the room and pool here are fantastic,ServiceReviews,1
the room and rate with reasonable in this location middle from airport and downtown easy to get skytrain bangchak station staff good service,LocationReviews,0
the room are all clean attached with the bathroom,ServiceReviews,1
the room facilities were excellent and cannot fault,ServiceReviews,1
the room good and evry thing good staf better jaja and nuent good gym and swiming pool and car for go to mall and room,ServiceReviews,1
the room has a good view of dense forests with tall trees which starts literally from the boundary wall of the hotel,LocationReviews,0
the room has fantastic view of the city and everything we need for daily usage,LocationReviews,0
the room has great views of the city,LocationReviews,0
the room here is clean and modern,ServiceReviews,1
the room i booked just standard clean and confortable room with breakfast which was good enough for what i paid,ServiceReviews,1
the room i had was really big and the bathroom too,ServiceReviews,1
the room is a comfortable,ServiceReviews,1
the room is basic but clean,ServiceReviews,1
the room is big and clean and water pressure is good,ServiceReviews,1
the room is big clean,ServiceReviews,1
the room is clean,ServiceReviews,1
the room is clean and bed is comfortable,ServiceReviews,1
the room is clean and comfortable,ServiceReviews,1
the room is clean and comfortable,ServiceReviews,1
the room is clean and conformable,ServiceReviews,1
the room is clean and is the same of the pictures,ServiceReviews,1
the room is clean and nice,ServiceReviews,1
the room is clean and they clean it every second day,ServiceReviews,1
the room is clean and you can order breakfast toasts,ServiceReviews,1
the room is clean but look too old,ServiceReviews,1
the room is clean but stay here if u dun wanna get any rest at all,ServiceReviews,1
the room is clean but the bed was not comfortable though,ServiceReviews,1
the room is clean with good size,ServiceReviews,1
the room is clean with really comfortable bed,ServiceReviews,1
the room is clean with very comfortable bed and good shower and also the,ServiceReviews,1
the room is comfortable and clean,ServiceReviews,1
the room is extremely clean,ServiceReviews,1
the room is huge and the bathroom as well,ServiceReviews,1
the room is huge with city view,LocationReviews,0
the room is modern and clean,ServiceReviews,1
the room is nice and clean,ServiceReviews,1
the room is quite nice and clean,ServiceReviews,1
the room is simple but decent and clean,ServiceReviews,1
the room is spacious and clean,ServiceReviews,1
the room is super clean and the bed is comfortable,ServiceReviews,1
the room is very clean,ServiceReviews,1
the room is very clean and we have everything we need at our disposal,ServiceReviews,1
the room is very clean with separate shower room and toilet,ServiceReviews,1
the room itself and the location of the hotel are good but the reception deck staff are very unprofessional and unhelpfull,LocationReviews,0
the room itself is nice in a great location not too far from the beach,LocationReviews,0
the room itself was beautiful and stylish and the staff were really lovely,ServiceReviews,1
the room itself was nice and clean,ServiceReviews,1
the room itself was very cute and comfortable,ServiceReviews,1
the room led directly out onto the pool terrace,ServiceReviews,1
the room looks clean and comfortable enough,ServiceReviews,1
the room service is the best among the hotel that i have stayed,ServiceReviews,1
the room service was great and the kids loved the french fries,ServiceReviews,1
the room spot clean with european standards and the service is always perfect,ServiceReviews,1
the room very clean,ServiceReviews,1
the room vey huge and clean up they have coffee set daily and cleaning service daily too location is good not too far from chalok baankao beach and 7 11 just 5 minutes walk service free transfer service from the,ServiceReviews,1
the room was a decent size and had a bed and private bathroom very small with shower and toilet that would get wet if you showered,ServiceReviews,1
the room was a good size and the staff were very attentive and if it was just the customer service it would be 5 star however,ServiceReviews,1
the room was a little bit dated but clean,ServiceReviews,1
the room was a nice size and the bathroom was modern and clean,ServiceReviews,1
the room was always clean and refreshing,ServiceReviews,1
the room was average but clean,ServiceReviews,1
the room was basic but clean,ServiceReviews,1
the room was basic but clean and comfortable,ServiceReviews,1
the room was beautiful and comfy cozy the view ist wonderful and the pool is clean,LocationReviews,0
the room was big and clean,ServiceReviews,1
the room was big and comfortable and the air condition was working perfect,ServiceReviews,1
the room was clean,ServiceReviews,1
the room was clean and bed was comfy,ServiceReviews,1
the room was clean and comfort,ServiceReviews,1
the room was clean and comfortable,ServiceReviews,1
the room was clean and comfortable air conditioned room with a balcony,ServiceReviews,1
the room was clean and comfortable although the beds are a little too firm,ServiceReviews,1
the room was clean and comfortable with a large bed and air con,ServiceReviews,1
the room was clean and comforteble,ServiceReviews,1
the room was clean and had what was needed mostly the shower temperature never went above warm,ServiceReviews,1
the room was clean and properly equipped,ServiceReviews,1
the room was clean and quiet,ServiceReviews,1
the room was clean and safe with aircon,ServiceReviews,1
the room was clean and spacious,ServiceReviews,1
the room was clean and the bed comfortable,ServiceReviews,1
the room was clean and very comfortable,ServiceReviews,1
the room was clean and very comfortable and it is a very short walk into chiang mai s old city,ServiceReviews,1
the room was clean and was of adequate size,ServiceReviews,1
the room was clean but had no windows what made it humid and smelly,ServiceReviews,1
the room was clean but the bathroom was atrocious,ServiceReviews,1
the room was clean however the beds are very hard the morning breakfast included was fantastic and had a huge variety,ServiceReviews,1
the room was clean with a large shower drains were a bit on the smelly side,ServiceReviews,1
the room was comfortable,ServiceReviews,1
the room was comfortable and clean with a hot shower,ServiceReviews,1
the room was excellent the pool spot on and the breakfast was brilliant,ServiceReviews,1
the room was fairly small but cosy with a nice solid comfortable bed,ServiceReviews,1
the room was huge with great bathroom facilities and the hotel is close to all the action and near the metro the restaurant always looked busy although i did not use it,ServiceReviews,1
the room was large and comfortable with a couch area which was a nice touch,ServiceReviews,1
the room was large and the bathroom large but the bathroom didnt have windows,ServiceReviews,1
the room was large clean and friendly staff,ServiceReviews,1
the room was let down by poor service eg no toilet paper,ServiceReviews,1
the room was nice and clean,ServiceReviews,1
the room was not clean with a torn duvet cover,ServiceReviews,1
the room was quite large and the entire place was clean and tidy,LocationReviews,0
the room was so dusty there was dust mites crawling all around the bathroom and surfaces,ServiceReviews,1
the room was spacious and clean,ServiceReviews,1
the room was spacious and comfortable with nice pool view,ServiceReviews,1
the room was spacious and nicely appointed apart from missing bedside lamps which was quickly fixed by the nice staff,ServiceReviews,1
the room was spacious that house a seating area and the bathroom was amazing,ServiceReviews,1
the room was spotlessly clean with good ac,ServiceReviews,1
the room was very clean,ServiceReviews,1
the room was very clean and fully furnished but it has no tv,ServiceReviews,1
the room was very clean and looked rather modern as in new,ServiceReviews,1
the room was very clean and new,ServiceReviews,1
the room was very clean and the bathroom too,ServiceReviews,1
the room was very clean and tidy,ServiceReviews,1
the room was very clean and with good lightings,ServiceReviews,1
the room was very clean like bathroom,ServiceReviews,1
the room was very comfortable facing the centre area of the hotel,ServiceReviews,1
the room was well designed and comfortable the bed was perfect,ServiceReviews,1
the room we paid for is nice and comfortable,ServiceReviews,1
the room we stayed in was lovely spacious airy and very clean,ServiceReviews,1
the room we stayed in was small but comfortable,ServiceReviews,1
the room were very clean and had a great swimming pool which we had to our selfs most of the time a bit out of town but local transport was very cheap near to night market about a 10 minute walk away which does some nice food,ServiceReviews,1
the room with the sea view has the aircond located at the door,LocationReviews,0
the rooms and bathroom were very beautiful,ServiceReviews,1
the rooms and bathrooms are clean yet simple,ServiceReviews,1
the rooms and bathrooms were very clean and we got a complimentary soft,ServiceReviews,1
the rooms and building are very traditional and the service here is top notch,ServiceReviews,1
the rooms and facilities were what you would expect of a 5 star hotel,ServiceReviews,1
the rooms and overall hotel is very clean,ServiceReviews,1
the rooms and the service is excellent,ServiceReviews,1
the rooms are a little outdated but are very comfortable and clean the ammenities are also very well looked after,ServiceReviews,1
the rooms are about a 2 min walk from the beach,LocationReviews,0
the rooms are basic but clean,ServiceReviews,1
the rooms are beautiful and clean and with modern decor,ServiceReviews,1
the rooms are beautiful very big and the beds are comfortable,ServiceReviews,1
the rooms are beautifully refurbished and exceptionally clean with everything you need for a comfortable stay,ServiceReviews,1
the rooms are big an absolutely clean,ServiceReviews,1
the rooms are big and clean,ServiceReviews,1
the rooms are big and comfortable and clean,ServiceReviews,1
the rooms are clean,ServiceReviews,1
the rooms are clean and a good size,ServiceReviews,1
the rooms are clean and comfortable,ServiceReviews,1
the rooms are clean and cozy,ServiceReviews,1
the rooms are clean and fresh but the beds are as hard as rock,ServiceReviews,1
the rooms are clean and having all needed,ServiceReviews,1
the rooms are clean and spacious,ServiceReviews,1
the rooms are clean and the hosts were great,ServiceReviews,1
the rooms are clean and the staff is very kind amiable,ServiceReviews,1
the rooms are clean but no blankets for couples,ServiceReviews,1
the rooms are cleaned to a high standard everyday and the staff are very friendly,ServiceReviews,1
the rooms are comfortable and clean,ServiceReviews,1
the rooms are excellent clean and new,ServiceReviews,1
the rooms are exceptionally clean and are,ServiceReviews,1
the rooms are great too and the location is peaceful with a lovely beach just infront,LocationReviews,0
the rooms are huge and clean,ServiceReviews,1
the rooms are huge very clean,ServiceReviews,1
the rooms are huge with comfortable beds,ServiceReviews,1
the rooms are large and comfortable,ServiceReviews,1
the rooms are large and very clean,ServiceReviews,1
the rooms are nice and clean,ServiceReviews,1
the rooms are okay and clean,ServiceReviews,1
the rooms are really nice and have a wonderful view on the beach rooms are clean and not smelly the breakfast is ok typical continental breakfast you get when you go to tropical climate countrys,LocationReviews,0
the rooms are simple but very clean with a good bathroom,ServiceReviews,1
the rooms are small but clean and comfortable,ServiceReviews,1
the rooms are spacious and clean,ServiceReviews,1
the rooms are spacious and very clean,ServiceReviews,1
the rooms are super clean and the bunk beds are very well organized,ServiceReviews,1
the rooms are tidy and comfortable with aircon,ServiceReviews,1
the rooms are very clean,ServiceReviews,1
the rooms are very clean and comfortable,ServiceReviews,1
the rooms are very clean and cozy and the breakfast served is upto the mark,ServiceReviews,1
the rooms are very comfortable spacious clean and well appointed,ServiceReviews,1
the rooms are very nice and clean,ServiceReviews,1
the rooms are very simple but clean and comfortable,ServiceReviews,1
the rooms are well equipped and very clean,ServiceReviews,1
the rooms are worth the cost can never say it is not worth customer service unmatchable,ServiceReviews,1
the rooms clean and an nice fitness and pool,ServiceReviews,1
the rooms consist of a large living room and a large separate bedroom and have a fully equipped kitchenette,ServiceReviews,1
the rooms do have dark furniture they are however spotlessly clean,ServiceReviews,1
the rooms had a good bathroom with shower,ServiceReviews,1
the rooms had everything we needed with clean linen,ServiceReviews,1
the rooms have a comfortable size,ServiceReviews,1
the rooms in this apartment building are clean,ServiceReviews,1
the rooms themselves were clean and the service was good,ServiceReviews,1
the rooms was smelly but bathroom was very clean,ServiceReviews,1
the rooms we got faced right to the pool and ocean,ServiceReviews,1
the rooms were a good size and very clean,ServiceReviews,1
the rooms were also basic but the beds were comfortable,ServiceReviews,1
the rooms were beautiful and the grounds were stunning with ponds and a lovely pool,ServiceReviews,1
the rooms were big and clean,ServiceReviews,1
the rooms were cheap and the staff were friendly,ServiceReviews,1
the rooms were clean,ServiceReviews,1
the rooms were clean although the family room it might have been good to try and separate a little bit more as we had older children but having two rooms would have been too costly,ServiceReviews,1
the rooms were clean and beds comfortable,ServiceReviews,1
the rooms were clean and pool was good for swimming,ServiceReviews,1
the rooms were clean and spacious and the staff friendly,ServiceReviews,1
