summary,type,category
very large cave with a family of bats,NatureTravel,0
very large mall so much designer shops security at the entrance they check bags and you walk through a metal detector can spend hours there,ShoppingTravel,1
very local style market,ShoppingTravel,1
very nice and peaceful beach a bit pricier than other beaches on the island of phangan the beach is clean and good for swimming very nice hotel accommodations right there on the water,NatureTravel,0
very nice beach,NatureTravel,0
very nice beach 3 miles from sairee beach but you have to go across the hills it is steep but the road is very good we walked there and it took us 40 mn one way the beach is very nice and quiet clear waters,NatureTravel,0
very nice beach and beachfront cafe snorkelling was ok,NatureTravel,0
very nice beach calmer then patong restaurants close clean and not so many sellers on the beach beachroad nearby with many stores and restaurants,NatureTravel,0
very nice cloth and all the design helpful to choose the fabric and design i like the way he explained about everything finial product is pretty good come back for more next time,ShoppingTravel,1
very nice experience must visit place the beach is really very beautiful and will enjoy swimming here,NatureTravel,0
very nice experience we went to the monkey island which was very cute swam in the sea and had lunch on the boat the boat was very nice and clean the staff very friendly fishing was interesting we did not get to see dolphins which was,NatureTravel,0
very nice guide mr che some tough jungle uphills but not too much,NatureTravel,0
very nice guy and very good job for my pant and my skirt thank you very much i will be great for our wedding in the beach,NatureTravel,0
very nice island with the nicest nature book a private speedboat trip before the flooding of the tourists comes very nice beach with very clear water very idyllic location for evryone to visit,NatureTravel,0
very nice location and visiting chaewang is obligatory when visiting koh samui great mall for shopping adjacent and night market thai food and great shopping from chaewang street market,ShoppingTravel,1
very nice mall with lots of food options at basement we had an early dinner before proceeding to rod fai market located right behind the mall there s also a lot of small stalls selling clothes like rod fai and pricing are very competitive lastly,ShoppingTravel,1
very nice night market in town of krabi wide range of food options at low price beautiful little shops where you can find souvenirs there was also live music worth visiting and trying some authentic food and enjoying overall atmosphere,ShoppingTravel,1
very nice park,NatureTravel,0
very nice place in the middle of the rain forest for the waterfall you have to treck for around 10 minutes but there are stone stairs so no problem the natural pool is nice,NatureTravel,0
very nice place quiet and have many restaurant for seafood good location very beautiful view but nothing special in this place,NatureTravel,0
very nice shop,ShoppingTravel,1
very nice shopping mall went to the food court for lunch lots of food options lots of nice stores to check out great place to go if the weather is bad around town,ShoppingTravel,1
very nice temple 15 min from ao nang beach,NatureTravel,0
very nice temple would recommend stopping here unfortunately,NatureTravel,0
very nice theater i saw the king kong skull island move back when it came out in february had a great time,NatureTravel,0
very nice treatment by the manager bought a suit with shirt and another 3 shirts nice quality,ShoppingTravel,1
very nice vibe and people very friendly markets in that area are great,ShoppingTravel,1
very nice views from up here of all around one of the highest points in samui if in experienced driver you need to be very careful the roads are very tricky and also easy to get lost up in the mountains as many different roads,NatureTravel,0
very nice waterfalls there are 7 in total,NatureTravel,0
very peaceful and quiet the walk takes around 30 minutes and leads you through jungle like mangroves with pretty water it was not busy at all when i went so it makes a nice little alternative to the other hustling tourist sites worth a little trip,NatureTravel,0
very positive all around experience i was eager to check out thailand s tailoring opportunities but wary of all the scams and high pressure sales tactics about which one reads everywhere none of that at armani tailor in railay i paid approx 225 usd for a suit and,ShoppingTravel,1
very professional and friendly customer service i got my first tailored suit the next day they measured my size in the morning and the next day i could try it it was perfect so i could take it with me in a nice suit bag,ShoppingTravel,1
very professional approach and very good quality recommended don delivered what he promised one cashmere suit and two high quality cotton shirts,ShoppingTravel,1
very professional diving school our kids 16 and 18 years first did a refresher course and were made feeling comfortable with the equipment and skills we ended up doing 8 dives with 1 dive master per 4 divers the school organised that my husband and,NatureTravel,0
very professional employe quick service and excellent taylorsuit realy happy with the result recomment this shop greeting from holland,ShoppingTravel,1
very professional good equipment helpful throughout two very pleasant days diving lovely boat,NatureTravel,0
very professional rental every bike was in excellent condition and i felt very confident in the bike i was renting bike came with full tank of gas and 2 helmets and the shop owner gave me a huge list of attractions and sites to travel,ShoppingTravel,1
very professional tailor near la vela resort we had three costumes,ShoppingTravel,1
very professional tailors,ShoppingTravel,1
very professional tailors what you see in what you get they know their sewing well make recommendations we had 2 beautiful suits for my husband made couldn t been more happy with both fabric and tailoring i also had a few things made love them nothing,ShoppingTravel,1
very professionals tailor shop thank you so much for making me look good with custom tailor fit clothes and guarantee high workmanship and resonabel price suits 50000thb to 6500thbfor woolen fabric shirts from 1000thb and very friendly service highly recommended,ShoppingTravel,1
very professionnal and you can see that they love to share their knowledge with you diving is very exciting and challenging,NatureTravel,0
very quiet and beautiful island long and picturesque beaches getting to the island is very easy it is only a short boat ride of about 5 minutes in a longtail boat most hotels make pick up at the pier,NatureTravel,0
very quiet and remote and very little to do on thong krut beach,NatureTravel,0
very quite secluded areas visit porns  bungalows and restaurant for a cold beer and well priced tasty food you will go back for more also a great bakery at the far end of the road heading out to lonely beach and as you enter the main area,NatureTravel,0
very relaxed would highly recommend was fantastic to get so close to the elephants,NatureTravel,0
very reliable and professional tailor offering a very wide selection of materials the delivery was impeccable and the advice was excellent,ShoppingTravel,1
very romentic room near to the beach freindly staff not far from the town i would like to recomend,NatureTravel,0
very rude to the customer we wanted to visit the rapa island trip and paid to,NatureTravel,0
very sacred temple for those seeking a tranquil and peaceful place to pay respects to the enlighten lord buddha temple is very well maintained,NatureTravel,0
very skilled tailors,ShoppingTravel,1
very small by mall standards,ShoppingTravel,1
very small market and we only heard about them because one of the stall owners at the sunday night market told us about them just the usual market without the food we found a man selling good quality watches and nothing else,ShoppingTravel,1
very small night market but much cleaner and easier to navigate quite a number of food options with one small side road to chatsila market which comprises of 10 stalls food prices seemed cheaper than bangkok,ShoppingTravel,1
very traditional market almost all on blanks on the floor some food stalls but mostly accessories and clothing,ShoppingTravel,1
very traditional temple,NatureTravel,0
very very beautiful shop jack is an amazing man with great tissu well located in koh samui,ShoppingTravel,1
very very happy to recommend this tailor took a favourite blouse to have replicate and had made two to perfection we also had business slacks several men s dress shirts made and bought ties everything made with great care and attentions to details fitting done and revived,ShoppingTravel,1
very very small shopping center not much shopping to do here since there was not many stores it have a tops market which was nice to buy some essentials snacks to bring back to where you are staying theres food,ShoppingTravel,1
very well maintained with plenty of shade under many trees there is a small lake in the centre of the park,NatureTravel,0
very well thought out mall avoid the traffic by taking either the free river shuttle or shuttle bus from bts station available at saphan taksin and krung thonburi stations respectively would highly recommend taking the river shuttle it s an experience in its own,ShoppingTravel,1
vest and 2 shirts the material is superb the service is excellent and the fit is spot on,ShoppingTravel,1
victor initially seemed very professional and promised to deliver top quality suits and shirts i received the suits shirts about 4 weeks after my fitting in sydney the issue was the sleeves were not the same length 1cm difference i paid 74 to have the suits,ShoppingTravel,1
vietnam and thailand the diving was ok but i felt the boats were a bit rushed and crowded i know i was a student once and even dive mastered for a while,NatureTravel,0
view points,NatureTravel,0
view towards khao sam muk hill there are tables to sit end enjoy the view of the sea on this visit to bang saen i was just here during the day,NatureTravel,0
views and staff were amazing i booked the cruise for my husbands birthday and the staff came out and sang happy birthday along with a huge chocolate cake heaps of food so go hungry,NatureTravel,0
viking cave,NatureTravel,0
villagers call phra that hin ngu there is a golden yellow pagoda located on the beach there is a newly built church,NatureTravel,0
vip tour visiting 5 islands including james bond island,NatureTravel,0
visible from many kilometres away reminds me of other cord type bridges around the world we stayed in a hotel on the river,NatureTravel,0
visit ko lanta animal rescue,NatureTravel,0
visit the 7 kings statues at rajabhakti park as you walk up to the statues you see the full extent of their size and detail truly amazing it s free to enter you can park at the visitor center and then get a buggy transfer to,NatureTravel,0
visit this shop last week very experience staff able to explain every single details for a good suit and way to choose a good fabric if you are undecideds the staff able to make you good recommendations there are 2 shops at the same area,ShoppingTravel,1
visit to wat traimit,NatureTravel,0
visit us at elephant care samui to see things you have never seen and do things you have never done let us be part of your gorgeous memory of koh samui thailand elephant care samui,NatureTravel,0
visited after day away in bang saen so was already full from beach front food however the atmosphere in the market here is great all is fresh,NatureTravel,0
visited as part of a city tour arrived feeling sceptical,ShoppingTravel,1
visited here during songkran we love all the central plazas for the entire family elders,ShoppingTravel,1
visited here in march 2019 beautiful place with exquisite aqua coloured water cascading over the many waterfalls we made it up the steep path nearly to the third one had i been in my prime long past i would have loved to have climbed the many,NatureTravel,0
visited here with my brother who recommended it good atmosphere busy lots of stalls good eating options altho i went for the kebabs as they were good and tasty refreshing option after lotz of asian food over last month which i do love thai but,NatureTravel,0
visited on a sunset cruise and had a great time with nice snorkelling and very beautiful sunset white sandy beach,NatureTravel,0
visited oslo tailors for the last 6 consecutive years purchased every year without a problem mona and her husband are lovely people,ShoppingTravel,1
visited recently this shopping and dining area during the weekday afternoon and was surprised how slow and pretty much dead this place was to be honest,ShoppingTravel,1
visited robinson here not cheap but good quality but have to say that some of the girls working here need a lesson in manners and work ethics we had spent a lot of money here and went to buy shoes the attendant instead of dealing,ShoppingTravel,1
visited the boys on our first day here i was measured for a 3 piece suit and we had measurements for our kids back home result is a perfect fitting suit with tailor made shirt for me and a suit for our son and 2,ShoppingTravel,1
visited the marina as we went on phi phi island excursion good facilities clean toilets plenty of complimentary drinks snacks for those waiting for their speed boats,NatureTravel,0
visited the max museum with my family and kids great museum for any tourist never miss it there are different rates for entry online entry would be cheaper since the rate is less but try to take for both sea world along with this since,NatureTravel,0
visited the sail rock with a trip organized by the hydronauts it is not the best dive site in thailand,NatureTravel,0
visited the samutprakan farm last month july during our bangkok visit the farm is good but need to do more maintenance for all departments the shows are good but all the shows the masters intentions are just to get extra money from visitors through the,NatureTravel,0
visited the shop a day prior leaving koh samui as a lover of sterling silver jewellery it was like entering the ali baba cave everything is handmade by a gentleman upstairs,ShoppingTravel,1
visited the shop and bought 3 tailor made suite,ShoppingTravel,1
visited the shop based on the recommendation of our local kuoni agent not disappointed absolutely lovely people,ShoppingTravel,1
visited the tailor late last week and wasn t impressed,ShoppingTravel,1
visited the walking market on our first night in koh samui as right next door to our hotel great experience had by all with wide range of thai food and snacks to try from a range of stalls opportunity to put your bartering skills into,ShoppingTravel,1
visited their shop at mbk and was greeted by a friendly but experienced tailor named om patiently showed me various sample styles and different fabrics to choose after which,ShoppingTravel,1
visited them once again and bought some shirts,ShoppingTravel,1
visited this as part of the sightseeing tour made as walk through the store neatly laid out jewellery in glass showcases plenty of staff but hardly any customers besides sightseeing visitors the jewellery on offer appeared to be v expensive,ShoppingTravel,1
visited this beach to enjoy lunch in the shade we were taken here by atv koh yao yai and had a great time there is no way you can visit this beach by car from what we could tell,NatureTravel,0
visited this buddha with a guide from withlocals,NatureTravel,0
visited this market on 3 evenings food sold here is excellent,ShoppingTravel,1
visited this park after reading reviews on it impossible to avoid the parking charge unless you park miles away up the road and walk down 20 baht for a bike and 50 baht for a car not a lot but if the money goes towards,NatureTravel,0
visited this place because i had been a bit tired of the all thai kind of dinning choices the mall offers great choices for shopping there is even a marks spencer in addition to restaurants,ShoppingTravel,1
visited this place while on a city tour the plants were lovely and had some buttery around but not as many as we had expected maybe it was the hot afternoon which kept them away ok to visit as part of tour but not otherwise,ShoppingTravel,1
visited this sanctuary with y two daughters and had a fun time no elephant rides allowed,NatureTravel,0
visited this seafood market for the second time first time was 8 years ago still great with fresh seafood stalls on one side of the dirt road with restaurants on the other side that will cook your food any way you want the restaurants charge,ShoppingTravel,1
visited this shop today ladies were very helpful and there were some amazing pieces of clothing i am usually a size 20 22 new zealand and this transposed into a size 3xl in shirts i tried some patterned trousers on too although i had to,ShoppingTravel,1
visited this waterfall as part of a half day tour along with elephant trekking the tour started with visit to the fall in the morning this is a small but cute waterfall we came from ao nang it took about 40 minutes to reach here,NatureTravel,0
visited to see what they could do got my first tailored suit for less than a suit on sale in sydney fits perfectly and makes me feel great not to mention a perfect white shirt that i can wear with anything may make an annual,ShoppingTravel,1
visited usathai silk while on a cruise stop over in koh samui we were considering finding a place to make a silk suit for my wife walking around nathon we came to usa thai silk shop which attracted us with the many racks of silk,ShoppingTravel,1
visited wat mongkol nimit when we got lost on scooter we were glad we had it s very quiet not the crowds like some of the other temples,NatureTravel,0
visited wat suthat yesterday and paid the 100 baht entrance fee only to find that a lot of it was covered up by renovation work this was not clear when we paid the entry or we might not have bothered the temple is nice but,NatureTravel,0
visited with loved ones the nice to see the thai architecture and the great buddha temple and the simplicity,NatureTravel,0
visiting a temple was not in my itinerary but we needed a break after travelling for so long in the busy traffic it was a good decision as we spent almost an hour sitting in the garden contemplating about life in general and also prayed,NatureTravel,0
visiting elephants was undoubtedly the most controversial part of our thailand trip of course we wanted to meet these giants,NatureTravel,0
visiting the bridge was on my bucket list and i was not disappointed i stayed on the river and arranged my own tour which was very easy,NatureTravel,0
visiting the local temple,NatureTravel,0
vitamin sea is the epitome of what every touring company should be first class service,NatureTravel,0
vogue was our first choice the bottom floor is almost like a market,ShoppingTravel,1
walked around the corner from our hotel and found malin plaza fresh,ShoppingTravel,1
walked by the shop and had 2 beautiful suits made quick and efficient service owner was so kind and nice and even gave me a free tie as it was my birthday highly recommend,ShoppingTravel,1
walked from pattaya and through the park it was hot and uphill but we made it you need to cover your shoulders and legs so as i was in shorts i had to cover up with a gown provided good views at the top all,NatureTravel,0
walked into this 500 years old buddhist temple,NatureTravel,0
walked past the shop every day lovely gent out front was very friendly and invited me in andy was super friendly and very committed to provide quality service and product i brought a shirt to copy he did a great job after seeing pants on,ShoppingTravel,1
walked to the waterfall and there was no waterfall,NatureTravel,0
walking along the chao phrao river in bangkok is rarely possible,NatureTravel,0
walking the streets of khao lak and having visited many galleries we came across ms atchara  jum  nuntongs little art gallery nasin,NatureTravel,0
walking through a forest full of monkeys,NatureTravel,0
wang sai thong waterfall is an limestone waterfall from far it may look muddy in fact it is crystal clear you can climb from the bottom to the top of the waterfall without slippery after visiting this waterfall you may go for a river canoeing,NatureTravel,0
want your thai passport renewed go there want food or shopping best forget it parking is always full and restaurants go bust all the time never found an even half good one,ShoppingTravel,1
wanted to dive but qualifications lost in a box in garage after a recent house move they were really helpful,NatureTravel,0
wanted to feel the waves coming and also wanted to see the beautiful sunset so closely it was an amazing experience to go on the cruise and experience amazing water activities like snorkelling,NatureTravel,0
warm and clean on the way there are places with wonderful views,NatureTravel,0
warm sand and clean beach area there are sits under umbrella to rent for 200 batts we were there in july so it was slightly stormy all the time the only irritating things was a lot of local passing by and trying to sell something,NatureTravel,0
warm sea temperature a great variety of shops and restaurants along the front for your needs nice clean beach,NatureTravel,0
warning be careful with this company sea hunter they sell tours but do not pick you up i was told they did not have full boat,NatureTravel,0
was a relaxing trip went to monkey island and feed the monkeys and did some fishing seems everyone caught some fish they served a very good lunch,NatureTravel,0
was able to pick me up and bring me back to the airport easy to reach and coordinate the rental i highly recommend this service over the other ones on the island since you can take it from the airport at the,NatureTravel,0
was blown away by the level of service and detail provided the prices of the suits and service rendered is a steal i would highly recommend this store to anyone looking for a quality tailored shirts and suits,ShoppingTravel,1
was excellent and our tuk tuk driver was very good and navigated the crazy streets of bangkok very efficiently with no concerns on our part we saw all the major sites of downtown bangkok including the golden buddha,NatureTravel,0
was excited to go see a waterfall,NatureTravel,0
was extremely entertaining and enthusiastic the pick up was on time and got us the temples way before the crowds being on the grounds without a lot of tourists was very peaceful luckily it was only us on the tour i,NatureTravel,0
was good usually less crowded than central chitlom,ShoppingTravel,1
was impressed by excellent service prompt delivery by mr anil reasonably priced with quality material located at patong tower condominium mr anil was accommodating to our needs and provided suggestions will definitely return,ShoppingTravel,1
was in a hurry to get a tailored suit and contacted tonys tailors got great help and the suit was done and fitted in almost 24 hr window perfect fit and great help recommend to everyone wanting a suit when visiting chiang mai,ShoppingTravel,1
was in bangkok for a few days decided to window shop around mbk center my last visit to bangkok was about 4 years ago mbk has gone through some facelift since i m in bangkok why not tailor some working shirts and pants while inside mbk,ShoppingTravel,1
was in chieng mai to look for local cuisine like glutinous rice with mango and local cloth material found all here with good price safe area and have dedicated parking across street by the river for 30 baht many tourists and visitor,ShoppingTravel,1
was just exploring the tailor made option for a tux and turns out chiang mai is great for this after visiting a couple of tailors in central chiang mai i settled on ambassador mainly because of sonny s professionalism and excellent customer service he patiently went through,ShoppingTravel,1
was looking for a padi accredited dive shop to go diving with when i stumbled across kata scuba they where very professional from the second i walked in,NatureTravel,0
was looking forward to the advertised 4 hours of ground fishing we barely got 1 left the pier late due to the number of pick ups took longer than advertised time to reach the fishing spot lunch period was too long we were not informed,NatureTravel,0
was not part of the itinerary but the admission tickets included this amazing musuem so we tried and had a go it was a entirely different experience from our usual temple runs in thailand loaded with information about this shakespeare from thailand he was an,NatureTravel,0
was overwhelmed by the fresh water corals hanging in the cave had some wonderful pictures in the darkness with the shine of coral crystals,NatureTravel,0
was really looking forward to visiting the new floating markets as i heard they were very good,ShoppingTravel,1
was really lovely did both waterfalls,NatureTravel,0
was recommended by a friend and had 2 suits and 6 shirts made quality service and exceptional quality highly recommend if you are looking for a tailor in bangkok,ShoppingTravel,1
was shopping around for tours and he was the only one that came up with a realistic price straight up all the others started very high then told you how much of a special deal they were going to give you but still came in,ShoppingTravel,1
was shopping around town came across hofer taylor shop it looked clean and tidy compared to some others so popped in we were introduced to mr chai who was very pleasant settled on getting measured for a suit for each of us had 3,ShoppingTravel,1
was shopping at siam discovery and discovered this shop by chance though its dark facade,ShoppingTravel,1
was so impressed with the quality bought 2 more plus a kashmir sports jacket which is just unreal,ShoppingTravel,1
was talkative and shared quite a lot of fun facts about doi suthep and the history of the hmong tribe the temple,NatureTravel,0
was the best thing we did in thailand so many tours promise a unique experience but i can guarantee this one will reinvent what you thought thai street food was all the food was a first and delicious learnt so many new foods and ingredients,ShoppingTravel,1
was there as a teacher chaperone for student trips enjoyed it great place to shop for traditional thai snacks like mango sticky rice,ShoppingTravel,1
was there for a shopping trip at bkk early may and was recommended by a lot of my friends about sabino mike was really friendly and brilliant in his command of english i custom made a suit for the ladies and it was available for collection,ShoppingTravel,1
was very difficult to understand the boat was big but we did not even get the snorkel,NatureTravel,0
was very good i had some shirts made and partner has a jacket made and they did a very good job they had them all made within two days we are very please with the results and would recommend sunny  s boutique if,ShoppingTravel,1
was very happy with the quality and outcome of the shop great product and the thai people know how to make a nice,ShoppingTravel,1
was very informative and accommodating with all the guests we met up with the group at hua lamphong mrt,ShoppingTravel,1
was very knowledgeable and provided a lot of great insight and funny stories during the tour she also taught us a lot about buddhism and thai culture that we loved learning about we visited 4 temples on,NatureTravel,0
was very professional and most helpful when i contacted her i have been looking for a dragon teapot for a while and found one at her shop in bangkok do browse around as she has beautiful antiques and one of the best collections,ShoppingTravel,1
was wonderful and our driver was a very good driver the markets were fun and we enjoyed the boat trips jenny took photos of us which was nice too lunch was fantastic,ShoppingTravel,1
washed the elephants helped prepare their food the amount of time we had with the elephants,NatureTravel,0
wat a beautiful things are sold here yes upscale price but it shows we bought 3 very beautiful statues for a resonable price,NatureTravel,0
wat a fantastic experience the gardens and buildings are magical there is so much to see it will take you all day i would suggest wearing comfortable footwear and take some water it is something you cannot rush 145 acres the highlight,NatureTravel,0
wat arun,NatureTravel,0
wat benchamabophit or wat ben is a beautiful temple a lot of tourists are coming to see the amazing architecture of this temple coz it is really brilliant specially you will be amazed to see the gold and marble work done in the entire building tips,NatureTravel,0
wat bukkhalo is a beautiful temple located near the rama iii bridge on the chao phraya river bank it was built in 1767 during the ayutthaya period buddha images have been placed on the rooftop of the temple and shaded from the sun by small,NatureTravel,0
wat chakrawat has three live crocodiles that live in an outdoor enclosed area you can view they are pretty large and at first we wondered if they,NatureTravel,0
wat chalong temple,NatureTravel,0
wat chana songkram is one of an important royal temple,NatureTravel,0
wat chiang man is chiang mai s oldest temple and and enshrined in this temple are phra setangamani crystal buddha about one thousand years old phra sila marble buddha which is 2500 years old the place is well maintained and easily reached most of the,NatureTravel,0
wat dhammaamongkol is beautiful and peaceful the main hall is beautiful the temple offers cooking,NatureTravel,0
wat hat yai nai is just in town we took tuk tuk for about 400baht after bargain for round trip from central festival nice and cozy place to pray the time we went is very less travellers,NatureTravel,0
wat hua lumphong is next to the mrt station sam yan it is very easy to get there as it is just outside the station once you exit from the station,NatureTravel,0
wat intharawihan is a lovely tranquil place in the heart of bustling bangkok 40 baht entrance there is a nice entrance which had lots of lanterns hanging making a great picture and once through the entrance there are other areas and rooms to explore the,NatureTravel,0
wat kalayanamit worahamawiharn is located on the thonburi bank of the chao phraya river a nobleman called chao phraya nikorn bodin donated his house to king rama iii to build a temple in 1825 the temples holds the largest sitting buddha of thailand called luang,NatureTravel,0
wat khao tam is a great viewpoint in baan tai,NatureTravel,0
wat khunaram mummified monk at first i was not sure that i would go and i am very glad i made the effort wat khunaram,NatureTravel,0
wat lok molee is located on the north side of the moat unfortunately i did not found any further information about the foundation of this wat however,NatureTravel,0
wat lok molee s grounds were originally used as a royal palace until 1397 when king guna turned it into a place to house 10 burmese monks brought by him to further spread buddhism the present buildings were erected in 1527 first came the giant three tiered,NatureTravel,0
wat lok molee temple is situated about 400 meters west of the chang puak city gate,NatureTravel,0
wat mahannapharam,NatureTravel,0
wat mahathat is one of the 10 royal temples of the highest class it is a buddhist temple with also the home of the largest monastic order of thailand the temple complex houses the vipassana meditation centre and a school and the mahachulalongkornrajavidyalaya university for,NatureTravel,0
wat mongkol nimit was built in 1880 it was initially named wat klang klang means middle in thai the entrance is free but you have to be modestly dressed this temple complex has a monk school and a beautiful chedi you can easily find this,NatureTravel,0
wat phan tao built in the 14th century is such a contrast to wat chedi luang just next door the assembly hall is an all wooden building made of teak the stark,NatureTravel,0
wat pho,NatureTravel,0
wat pho and china town she met us at 9 00 at our hotel and we discussed the day s tour,NatureTravel,0
wat pho which are great temples in the city with our tour guide woooly,NatureTravel,0
wat phra kaeo and wat pho we decided instead to wander the outskirts of this busy tourist area and stumbled upon wat ratchabophit and the royal cemetery what a find although under construction it is a beautiful temple,NatureTravel,0
wat phra nang sang is phuket s oldest temple with a history going back over 500 years it is sometimes called the messy temple due to the huge number of statues in the grounds and i am happy to say there is even more there now,NatureTravel,0
wat phrathat doi tong was very peaceful the weather was very nice in december the road up to the temple was a bit difficult,NatureTravel,0
wat phrathat doi tung is a holy pagoda of chiang rai that you should take family and friends to visit,NatureTravel,0
wat po and the floating market we were always collected on time,NatureTravel,0
wat ratchabopit the royal cemetery buddhist temple located on the atsadang road middle area in the bangkok city,NatureTravel,0
wat rong khun better known as the white temple which is designed by chalermchai kositpipa a famous thai visual artist it stands out through the white color and the use of pieces of glass in the plaster sparkling in the sun unfortunately today it was,NatureTravel,0
wat rong khun is a classic looking temple from a distance however when you are close by you can see it is quite the opposite lots op pop culture is worked into the temple and its surroundings a must see,NatureTravel,0
wat rong suea ten temple is an incredibly unique and colourful temple due to its beautiful blue and gold interior and exterior we found the paintings very well done and detailed the theme of the paintings seem more tuned to the indian version of buddha,NatureTravel,0
wat saket,NatureTravel,0
wat sri suphan is also known as the silver temple because of its impressive hand crafted silver decoration the temple is completely covered in silver from the walls to the roof and display some detailed silver carvings of buddhism legends the temple is an active,NatureTravel,0
wat sriboonreung,NatureTravel,0
wat sriboonreung is a good place to visit if you want to see a more of a working temple then a tourist attraction locals come and visit the monks and buy various items the is very good street food available the best way to get,NatureTravel,0
wat srisoonthorn was originally called wat lipon and renamed by king rama 1 it was built in 1792 and i am sure there is a nice original story re this temple but for us it was a total tourist trap that caters to many hundreds,NatureTravel,0
wat that thong is well organized for funerals it is near ekkamai bts station it is also near the gateway mall it is peaceful during the day time it is busy in the evening we went the temple for the late king bhumibol s ceremony on,NatureTravel,0
wat thewarat kunchorn worawiharn is a large and colourful buddhist temple at the end of phitsanoluk road in bangkok s dusit district,NatureTravel,0
wat was a great tour guide and was very knowledgeable about the city we had fantastic food and saw things in old bangkok that we would have never seen otherwise wat moved us around quickly so we covered a lot of ground and never got,NatureTravel,0
wat yannawa is a temple located along the chao phraya river it s also located about 5 minutes from the saphan taksin bts station it s free to go in what s unique about this temple is that there is a boat located inside the complex the complex,NatureTravel,0
watch the sunset and have a coffe get ready for nightlife,NatureTravel,0
watching the night market being set up was very entertaining you marvel at how quickly the night market is brought into existence and,ShoppingTravel,1
water park in surat thani province suitable for inviting friends to relax there are many players to play there are both for children and for adults there is food and a place to sit and rest,NatureTravel,0
water sport and ballon house in the sea love the music party and everopments food and,NatureTravel,0
waterfall,NatureTravel,0
waterfall and also dome silva are a nice hike,NatureTravel,0
waters are crystal clear had a great swim here really enjoyed it uninhabited island kudos to tourism thailand and local authorities for keeping the place beautiful despite the visits of thousand of tourists daily,NatureTravel,0
way sai floating market unfortunately had closed down,ShoppingTravel,1
we absolutely loved this little gem of a beach beautiful sand,NatureTravel,0
we accidentally and completely unexpectedly stumbled upon this gem of a tailor walking back to our hotel after the sunday night marked at 9 30 pm i accompanied my better half who decided to have quite a few dress shirts made at first we didn t,ShoppingTravel,1
we all know that but tourism has simply taken over the place now patong beach has become rather filthy,NatureTravel,0
we almost walked past this little gem of a shop interested initially in a piece of art,ShoppingTravel,1
we already been to the white temple and the blue temple meaning the black arts the whole thing looks like some teenage goth s notebook sketches apart from the wood carvings that are stuck onto the buildings,NatureTravel,0
we also found nemo we stopped on the main island for lunch and then another two stops for snorkelling,NatureTravel,0
we always enjoy night markets,ShoppingTravel,1
we always go to elephant parade house when we visit chiang mai,NatureTravel,0
we always visit a water park when on holiday and this one was the best one we have ever visited on arrival you are greeted by friendly staff with excellent communication skills and a good command of english the park is very well maintained and,NatureTravel,0
we are a family that all dive our two boys 13 and 12 were on holiday with the intention to qualify for their junior advanced diving my wife and i took the opportunity to qualify for nitrox diving after a chat with the dive company,NatureTravel,0
we are a few friends that have visited many tailors all over the world but anthony and his co workers are the best we have visited yet,ShoppingTravel,1
we are a party of 3 adults and booked the sunset cruise with dinner at very short notice we had a really nice evening with a bit of fishing and really tasty traditional thai meal if we have guests staying in the future we would,NatureTravel,0
we are all safe and happy with him for first trip is khaosok lake is amazing place and nice view,NatureTravel,0
we are delighted on seeing the collection and i brought lots of collection for my wife and daughter its funny we came all the way from india and we delighted to purchase here thanks for the amazing friendly shop owner,ShoppingTravel,1
we are fairly spoilt as we live near a rather large night market in bkk,ShoppingTravel,1
we are here in low season and there are not many people the beach is not the cleanest one i have seen the water is quite rough and quite deep,NatureTravel,0
we are here in may and there is not a lot of people in town the stall holders at the market though are not trying to help themselves in any way they generally seem uninterested and unwilling to barter much of a deal there is,ShoppingTravel,1
we are so glad we chose this company for our phi phi island tour they picked us up at our hotel promptly in a very clean and comfortable van the payment process was easy and hassle free no hard sells and constant sales pitches our,NatureTravel,0
we are so happy we chose to dive with this shop the staff was really friendly and helpful,NatureTravel,0
we are staying at mangosteen resort rawai and were looking for place that has nice coffee we found piccolamoda italian coffee and tailors,ShoppingTravel,1
we are staying at the centara villas samui the manager of our hotel said the butterfly farm opposite has closed down so please do not make the trip out here,NatureTravel,0
we are very glad we found this tailor it is always a risk getting services done overseas,ShoppingTravel,1
we arrived about an hour before our flight departed for london so i had time for a quick shower the bathroom was very spacious with an easy to control shower unit also very spacious there were plenty of hangers for my change of clothes,ShoppingTravel,1
we arrived and it was not particularly busy buying a ticket was quick process children s tickets are determined on their height at 120cm we then boarded and did about 4 5 revolutions best to get there while it s still light to see more of the city,ShoppingTravel,1
we arrived at 8am at the diving shop,ShoppingTravel,1
we arrived at about 4pm on a monday its low season and it was early so that may be why many stalls were not set up but there was still plenty to see there were some different things i have not seen at other markets and good,ShoppingTravel,1
we arrived from the bts and they had a free tuktuk shuttle t was not crowded but mny chineese tourist,ShoppingTravel,1
we arrived here late morning for snorkel it was clear,NatureTravel,0
we arrived in this clean and spacious warehouse like shop prices was clearly marked and the versatility of product which were between food,ShoppingTravel,1
we arrived the night market on a thursday night,ShoppingTravel,1
we arrived to this shop only looking but the material,ShoppingTravel,1
we asked jennifer at pht to book the green elephant sanctuary and an easy day trip to a couple of islands the elephant experience was amazing and i totally recommend the trip we fed bathed and washed the elephants 100 pure bliss and no cruelty,NatureTravel,0
